"concat";"geo";"priority";"id"
"??????, ??????? ?????, 4?";"55.15392, 61.301107";"2";"40441"
"??????, ??????? ?????, 5";"55.153596, 61.297594";"2";"40442"
"??????, ??????? ?????, 6";"55.15392, 61.30073";"2";"40443"
"??????, ??????? ?????, 7";"55.153663, 61.297118";"2";"40444"
"??????, ??????? ?????, 8";"55.153936, 61.300173";"2";"40445"
"??????, ??????? ?????, 9";"55.153704, 61.296687";"2";"40446"
"??????, ???????? ?????, 12";"55.152351, 61.291773";"2";"40447"
"??????, ???????? ?????, 14";"55.152619, 61.291728";"2";"40448"
"??????, ???????? ?????, 16";"55.152845, 61.29163";"2";"40449"
"??????, ???????? ?????, 2";"55.149373, 61.293283";"2";"40450"
"??????, ???????? ?????, 8";"55.151286, 61.291791";"2";"40451"
"??????, ????????? ?????, 10";"55.157701, 61.303425";"2";"40452"
"??????, ????????? ?????, 11";"55.15676, 61.304538";"2";"40453"
"??????, ????????? ?????, 12";"55.1575, 61.303137";"2";"40454"
"??????, ????????? ?????, 13";"55.156909, 61.304008";"2";"40455"
"??????, ????????? ?????, 14";"55.157706, 61.302805";"2";"40456"
"??????, ????????? ?????, 16";"55.157613, 61.302535";"2";"40457"
"??????, ????????? ?????, 18";"55.157629, 61.30223";"2";"40458"
"??????, ????????? ?????, 2";"55.157665, 61.30479";"2";"40459"
"??????, ????????? ?????, 20";"55.157588, 61.301924";"2";"40460"
"??????, ????????? ?????, 21";"55.156878, 61.302212";"2";"40461"
"??????, ????????? ?????, 22";"55.157634, 61.30161";"2";"40462"
"??????, ????????? ?????, 24";"55.157644, 61.301331";"2";"40463"
"??????, ????????? ?????, 26";"55.157469, 61.301026";"2";"40464"
"??????, ????????? ?????, 28";"55.157639, 61.300568";"2";"40465"
"??????, ????????? ?????, 2?";"55.157269, 61.305841";"2";"40466"
"??????, ????????? ?????, 3";"55.156718, 61.306039";"2";"40467"
"??????, ????????? ?????, 30";"55.157408, 61.300182";"2";"40468"
"??????, ????????? ?????, 4";"55.157691, 61.304323";"2";"40469"
"??????, ????????? ?????, 5";"55.15678, 61.305482";"2";"40470"
"??????, ????????? ?????, 6";"55.157521, 61.304053";"2";"40471"
"??????, ????????? ?????, 7";"55.156605, 61.305284";"2";"40472"
"??????, ????????? ?????, 8";"55.15767, 61.303775";"2";"40473"
"??????, ????????? ?????, 9";"55.156523, 61.304736";"2";"40474"
"??????, ????????? ?????, 10";"55.147567, 61.313108";"2";"40475"
"??????, ????????? ?????, 12";"55.147587, 61.312668";"2";"40476"
"??????, ????????? ?????, 13";"55.147212, 61.313477";"2";"40477"
"??????, ????????? ?????, 14";"55.147562, 61.312273";"2";"40478"
"??????, ????????? ?????, 15";"55.147315, 61.312875";"2";"40479"
"??????, ????????? ?????, 16?";"55.147695, 61.311941";"2";"40480"
"??????, ????????? ?????, 18";"55.14769, 61.311473";"2";"40481"
"??????, ????????? ?????, 18?";"55.147829, 61.311437";"2";"40482"
"??????, ????????? ?????, 1?";"55.147536, 61.30797";"2";"40483"
"??????, ????????? ?????, 20";"55.147886, 61.310575";"2";"40484"
"??????, ????????? ?????, 20?";"55.147654, 61.310881";"2";"40485"
"??????, ????????? ?????, 22";"55.147701, 61.310144";"2";"40486"
"??????, ????????? ?????, 24";"55.147695, 61.309542";"2";"40487"
"??????, ????????? ?????, 26";"55.147973, 61.309353";"2";"40488"
"??????, ????????? ?????, 28";"55.147819, 61.308302";"2";"40489"
"??????, ????????? ?????, 28?";"55.147927, 61.308707";"2";"40490"
"??????, ????????? ?????, 30";"55.147773, 61.307916";"2";"40491"
"??????, ????????? ?????, 30?";"55.148081, 61.307826";"2";"40492"
"??????, ????????? ?????, 32";"55.147973, 61.307404";"2";"40493"
"??????, ????????? ?????, 34";"55.147819, 61.306973";"2";"40494"
"??????, ????????? ?????, 36";"55.14787, 61.306631";"2";"40495"
"??????, ????????? ?????, 4";"55.147356, 61.315525";"2";"40496"
"??????, ????????? ?????, 6";"55.147418, 61.314662";"2";"40497"
"??????, ????????? ?????, 8";"55.147531, 61.313647";"2";"40498"
"??????, ????? ??????????, 1";"55.150849, 61.301556";"2";"40499"
"??????, ????? ??????????, 10";"55.150149, 61.301403";"2";"40500"
"??????, ????? ??????????, 11";"55.149728, 61.301313";"2";"40501"
"??????, ????? ??????????, 11?";"55.149496, 61.300146";"2";"40502"
"??????, ????? ??????????, 13";"55.149655, 61.302293";"2";"40503"
"??????, ????? ??????????, 13?";"55.149558, 61.30276";"2";"40504"
"??????, ????? ??????????, 15";"55.151934, 61.298151";"2";"40505"
"??????, ????? ??????????, 16";"55.152027, 61.296337";"2";"40506"
"??????, ????? ??????????, 16?";"55.152305, 61.298214";"2";"40507"
"??????, ????? ??????????, 17";"55.152351, 61.297756";"2";"40508"
"??????, ????? ??????????, 18";"55.152418, 61.297226";"2";"40509"
"??????, ????? ??????????, 18?";"55.153123, 61.297397";"2";"40510"
"??????, ????? ??????????, 18?/13";"55.153123, 61.296759";"2";"40511"
"??????, ????? ??????????, 19";"55.152469, 61.296777";"2";"40512"
"??????, ????? ??????????, 1?";"55.15143, 61.300451";"2";"40513"
"??????, ????? ??????????, 2";"55.151862, 61.298726";"2";"40514"
"??????, ????? ??????????, 20";"55.152526, 61.296238";"2";"40515"
"??????, ????? ??????????, 20?";"55.152932, 61.295403";"2";"40516"
"??????, ????? ??????????, 21";"55.153195, 61.295016";"2";"40517"
"??????, ????? ??????????, 21?";"55.153066, 61.29622";"2";"40518"
"??????, ????? ??????????, 22";"55.153246, 61.294549";"2";"40519"
"??????, ????? ??????????, 22/1";"55.152881, 61.294567";"2";"40520"
"??????, ????? ??????????, 23";"55.153293, 61.294082";"2";"40521"
"??????, ????? ??????????, 23?";"55.153226, 61.295663";"2";"40522"
"??????, ????? ??????????, 24";"55.152331, 61.295771";"2";"40523"
"??????, ????? ??????????, 25";"55.151996, 61.295609";"2";"40524"
"??????, ????? ??????????, 26";"55.152675, 61.295394";"2";"40525"
"??????, ????? ??????????, 27";"55.152675, 61.295007";"2";"40526"
"??????, ????? ??????????, 28";"55.151518, 61.293848";"2";"40527"
"??????, ????? ??????????, 8";"55.150324, 61.30258";"2";"40528"
"??????, ????? ??????, 1";"55.15302, 61.309344";"2";"40529"
"??????, ????? ??????, 10";"55.153756, 61.307745";"2";"40530"
"??????, ????? ??????, 11";"55.153447, 61.306955";"2";"40531"
"??????, ????? ??????, 12";"55.153817, 61.307161";"2";"40532"
"??????, ????? ??????, 13";"55.153617, 61.306497";"2";"40533"
"??????, ????? ??????, 14";"55.153879, 61.306793";"2";"40534"
"??????, ????? ??????, 14?";"55.15392, 61.306658";"2";"40535"
"??????, ????? ??????, 15";"55.153766, 61.306146";"2";"40536"
"??????, ????? ??????, 15?";"55.153725, 61.30638";"2";"40537"
"??????, ????? ??????, 16";"55.154023, 61.306263";"2";"40538"
"??????, ????? ??????, 16?";"55.153977, 61.306452";"2";"40539"
"??????, ????? ??????, 17";"55.153905, 61.305634";"2";"40540"
"??????, ????? ??????, 17?";"55.154008, 61.305194";"2";"40541"
"??????, ????? ??????, 17?";"55.153817, 61.305985";"2";"40542"
"??????, ????? ??????, 18";"55.154141, 61.305751";"2";"40543"
"??????, ????? ??????, 19?";"55.154044, 61.30444";"2";"40544"
"??????, ????? ??????, 2";"55.153241, 61.309461";"2";"40545"
"??????, ????? ??????, 20";"55.154244, 61.305347";"2";"40546"
"??????, ????? ??????, 20?";"55.15428, 61.305203";"2";"40547"
"??????, ????? ??????, 21";"55.154239, 61.303793";"2";"40548"
"??????, ????? ??????, 21?";"55.154275, 61.303335";"2";"40549"
"??????, ????? ??????, 22";"55.154399, 61.304826";"2";"40550"
"??????, ????? ??????, 23";"55.154676, 61.30196";"2";"40551"
"??????, ????? ??????, 23/1";"55.154311, 61.302275";"2";"40552"
"??????, ????? ??????, 24";"55.154476, 61.304458";"2";"40553"
"??????, ????? ??????, 25";"55.154733, 61.301538";"2";"40554"
"??????, ????? ??????, 26";"55.154522, 61.304206";"2";"40555"
"??????, ????? ??????, 27";"55.154908, 61.301134";"2";"40556"
"??????, ????? ??????, 28";"55.154609, 61.303955";"2";"40557"
"??????, ????? ??????, 28?";"55.154671, 61.303766";"2";"40558"
"??????, ????? ??????, 29";"55.154897, 61.3009";"2";"40559"
"??????, ????? ??????, 3";"55.153118, 61.308841";"2";"40560"
"??????, ????? ??????, 30";"55.154748, 61.30329";"2";"40561"
"??????, ????? ??????, 30?";"55.154759, 61.303577";"2";"40562"
"??????, ????? ??????, 31";"55.154846, 61.30037";"2";"40563"
"??????, ????? ??????, 32";"55.154867, 61.302912";"2";"40564"
"??????, ????? ??????, 33";"55.154841, 61.300047";"2";"40565"
"??????, ????? ??????, 34";"55.154969, 61.302472";"2";"40566"
"??????, ????? ??????, 35";"55.155119, 61.299966";"2";"40567"
"??????, ????? ??????, 36";"55.155098, 61.301843";"2";"40568"
"??????, ????? ??????, 37";"55.15515, 61.299391";"2";"40569"
"??????, ????? ??????, 38";"55.155196, 61.301601";"2";"40570"
"??????, ????? ??????, 39?";"55.154759, 61.299346";"2";"40571"
"??????, ????? ??????, 40";"55.155283, 61.30117";"2";"40572"
"??????, ????? ??????, 41";"55.155155, 61.29869";"2";"40573"
"??????, ????? ??????, 41?";"55.154517, 61.29887";"2";"40574"
"??????, ????? ??????, 42";"55.155458, 61.300918";"2";"40575"
"??????, ????? ??????, 43";"55.155227, 61.298457";"2";"40576"
"??????, ????? ??????, 44";"55.155633, 61.300586";"2";"40577"
"??????, ????? ??????, 45";"55.155258, 61.297945";"2";"40578"
"??????, ????? ??????, 45?";"55.155206, 61.298295";"2";"40579"
"??????, ????? ??????, 46";"55.155602, 61.300218";"2";"40580"
"??????, ????? ??????, 47";"55.155283, 61.297729";"2";"40581"
"??????, ????? ??????, 48";"55.155494, 61.299705";"2";"40582"
"??????, ????? ??????, 49";"55.155278, 61.297532";"2";"40583"
"??????, ????? ??????, 5";"55.153221, 61.308464";"2";"40584"
"??????, ????? ??????, 50";"55.15553, 61.299391";"2";"40585"
"??????, ????? ??????, 51";"55.155047, 61.297046";"2";"40586"
"??????, ????? ??????, 52";"55.155556, 61.298672";"2";"40587"
"??????, ????? ??????, 54";"55.155674, 61.298511";"2";"40588"
"??????, ????? ??????, 54?";"55.155551, 61.298475";"2";"40589"
"??????, ????? ??????, 54?";"55.156168, 61.299095";"2";"40590"
"??????, ????? ??????, 55";"55.155222, 61.296768";"2";"40591"
"??????, ????? ??????, 56";"55.155566, 61.298151";"2";"40592"
"??????, ????? ??????, 56?";"55.155592, 61.298017";"2";"40593"
"??????, ????? ??????, 56?";"55.15554, 61.298367";"2";"40594"
"??????, ????? ??????, 56?";"55.155597, 61.297819";"2";"40595"
"??????, ????? ??????, 57";"55.155165, 61.296561";"2";"40596"
"??????, ????? ??????, 58";"55.155566, 61.297675";"2";"40597"
"??????, ????? ??????, 58?";"55.156307, 61.297567";"2";"40598"
"??????, ????? ??????, 59";"55.155232, 61.296274";"2";"40599"
"??????, ????? ??????, 5?";"55.153262, 61.308248";"2";"40600"
"??????, ????? ??????, 6";"55.15339, 61.308904";"2";"40601"
"??????, ????? ??????, 60";"55.155679, 61.29746";"2";"40602"
"??????, ????? ??????, 61";"55.155078, 61.296166";"2";"40603"
"??????, ????? ??????, 61?";"55.154769, 61.295942";"2";"40604"
"??????, ????? ??????, 61?";"55.155144, 61.295995";"2";"40605"
"??????, ????? ??????, 62";"55.155767, 61.296894";"2";"40606"
"??????, ????? ??????, 63";"55.155186, 61.295672";"2";"40607"
"??????, ????? ??????, 63?";"55.154836, 61.29551";"2";"40608"
"??????, ????? ??????, 63?";"55.155026, 61.295313";"2";"40609"
"??????, ????? ??????, 63?";"55.155031, 61.295537";"2";"40610"
"??????, ????? ??????, 64";"55.155484, 61.296732";"2";"40611"
"??????, ????? ??????, 65";"55.154985, 61.295043";"2";"40612"
"??????, ????? ??????, 66";"55.155582, 61.296202";"2";"40613"
"??????, ????? ??????, 67";"55.15482, 61.294747";"2";"40614"
"??????, ????? ??????, 68";"55.155494, 61.295735";"2";"40615"
"??????, ????? ??????, 7";"55.153303, 61.308096";"2";"40616"
"??????, ????? ??????, 70";"55.155376, 61.295304";"2";"40617"
"??????, ????? ??????, 8";"55.153565, 61.308042";"2";"40618"
"??????, ????? ??????, 9";"55.153118, 61.307476";"2";"40619"
"??????, ????? ???????, 1";"55.14838, 61.313216";"2";"40620"
"??????, ????? ???????, 10";"55.149079, 61.31133";"2";"40621"
"??????, ????? ???????, 11";"55.149234, 61.309066";"2";"40622"
"??????, ????? ???????, 12";"55.149162, 61.311222";"2";"40623"
"??????, ????? ???????, 12?";"55.149177, 61.310898";"2";"40624"
"??????, ????? ???????, 13";"55.149074, 61.309856";"2";"40625"
"??????, ????? ???????, 13?";"55.14875, 61.309542";"2";"40626"
"??????, ????? ???????, 13?";"55.149012, 61.309812";"2";"40627"
"??????, ????? ???????, 14";"55.149239, 61.310665";"2";"40628"
"??????, ????? ???????, 15";"55.149007, 61.307925";"2";"40629"
"??????, ????? ???????, 17";"55.149429, 61.308177";"2";"40630"
"??????, ????? ???????, 18";"55.149496, 61.309282";"2";"40631"
"??????, ????? ???????, 18?";"55.149614, 61.308707";"2";"40632"
"??????, ????? ???????, 19";"55.149429, 61.307674";"2";"40633"
"??????, ????? ???????, 2";"55.148796, 61.312965";"2";"40634"
"??????, ????? ???????, 20";"55.149743, 61.308464";"2";"40635"
"??????, ????? ???????, 20?";"55.149779, 61.308293";"2";"40636"
"??????, ????? ???????, 22";"55.149769, 61.307889";"2";"40637"
"??????, ????? ???????, 2?";"55.148822, 61.313477";"2";"40638"
"??????, ????? ???????, 2?";"55.14875, 61.313728";"2";"40639"
"??????, ????? ???????, 3";"55.148302, 61.312605";"2";"40640"
"??????, ????? ???????, 4";"55.148822, 61.312596";"2";"40641"
"??????, ????? ???????, 5";"55.148565, 61.312246";"2";"40642"
"??????, ????? ???????, 6";"55.148899, 61.312264";"2";"40643"
"??????, ????? ???????, 7";"55.148745, 61.311536";"2";"40644"
"??????, ????? ???????, 7?";"55.148807, 61.311168";"2";"40645"
"??????, ????? ???????, 8";"55.149043, 61.31159";"2";"40646"
"??????, ????? ???????, 9";"55.148884, 61.310557";"2";"40647"
"??????, ????? ???????, 9?";"55.148987, 61.310243";"2";"40648"
"??????, ??????????? ?????, 1";"55.148076, 61.306218";"2";"40649"
"??????, ??????????? ?????, 10";"55.150227, 61.308275";"2";"40650"
"??????, ??????????? ?????, 10/1";"55.150479, 61.308401";"2";"40651"
"??????, ??????????? ?????, 10?";"55.150129, 61.308213";"2";"40652"
"??????, ??????????? ?????, 10?";"55.150093, 61.308186";"2";"40653"
"??????, ??????????? ?????, 10?";"55.150046, 61.308159";"2";"40654"
"??????, ??????????? ?????, 10?";"55.149985, 61.308123";"2";"40655"
"??????, ??????????? ?????, 11";"55.153889, 61.310216";"2";"40656"
"??????, ??????????? ?????, 12";"55.150556, 61.308689";"2";"40657"
"??????, ??????????? ?????, 14";"55.151106, 61.308769";"2";"40658"
"??????, ??????????? ?????, 16";"55.151379, 61.309308";"2";"40659"
"??????, ??????????? ?????, 18";"55.151662, 61.30921";"2";"40660"
"??????, ??????????? ?????, 18?";"55.151528, 61.309326";"2";"40661"
"??????, ??????????? ?????, 1?";"55.148416, 61.305742";"2";"40662"
"??????, ??????????? ?????, 2";"55.148225, 61.306739";"2";"40663"
"??????, ??????????? ?????, 20";"55.151832, 61.309542";"2";"40664"
"??????, ??????????? ?????, 20?";"55.151868, 61.310135";"2";"40665"
"??????, ??????????? ?????, 22";"55.152274, 61.30956";"2";"40666"
"??????, ??????????? ?????, 24";"55.152588, 61.309803";"2";"40667"
"??????, ??????????? ?????, 26";"55.152819, 61.309919";"2";"40668"
"??????, ??????????? ?????, 28";"55.153046, 61.310153";"2";"40669"
"??????, ??????????? ?????, 28?";"55.153154, 61.310189";"2";"40670"
"??????, ??????????? ?????, 3";"55.148272, 61.306299";"2";"40671"
"??????, ??????????? ?????, 30";"55.153303, 61.31027";"2";"40672"
"??????, ??????????? ?????, 30?";"55.15339, 61.310324";"2";"40673"
"??????, ??????????? ?????, 32";"55.153534, 61.310782";"2";"40674"
"??????, ??????????? ?????, 32?";"55.153524, 61.310413";"2";"40675"
"??????, ??????????? ?????, 34";"55.153858, 61.310809";"2";"40676"
"??????, ??????????? ?????, 3?";"55.150185, 61.307368";"2";"40677"
"??????, ??????????? ?????, 3?";"55.149218, 61.306066";"2";"40678"
"??????, ??????????? ?????, 3?/3";"55.150365, 61.305994";"2";"40679"
"??????, ??????????? ?????, 3??1";"55.151399, 61.304404";"2";"40680"
"??????, ??????????? ?????, 3??2";"55.150504, 61.307332";"2";"40681"
"??????, ??????????? ?????, 3??4";"55.149342, 61.303622";"2";"40682"
"??????, ??????????? ?????, 4";"55.148652, 61.307063";"2";"40683"
"??????, ??????????? ?????, 4?";"55.148467, 61.307027";"2";"40684"
"??????, ??????????? ?????, 5";"55.152634, 61.309317";"2";"40685"
"??????, ??????????? ?????, 6";"55.148889, 61.307251";"2";"40686"
"??????, ??????????? ?????, 7";"55.153483, 61.309821";"2";"40687"
"??????, ??????????? ?????, 8";"55.149249, 61.307485";"2";"40688"
"??????, ??????????? ?????, 8/1";"55.14909, 61.308284";"2";"40689"
"??????, ??????????? ?????, 9";"55.153761, 61.309901";"2";"40690"
"??????, ??????? ?????, 2";"55.15195, 61.294298";"2";"40691"
"??????, ??????? ?????, 4";"55.152269, 61.294585";"2";"40692"
"??????, ??????? ?????, 5";"55.152557, 61.293938";"2";"40693"
"??????, ??????? ?????, 6";"55.152542, 61.294495";"2";"40694"
"??????, ??????? ?????, 7";"55.152264, 61.293857";"2";"40695"
"??????, ??????? ?????, 9";"55.152027, 61.293795";"2";"40696"
"???????? ????????, 2";"55.129144, 61.392385";"1";"40697"
"???????? ????????, 3";"55.128629, 61.392043";"1";"40698"
"???????? ????????, 4";"55.129144, 61.392223";"1";"40699"
"???????? ????????, 5";"55.12865, 61.391855";"1";"40700"
"???????? ????????, 6";"55.129201, 61.39207";"1";"40701"
"???????? ????????, 8";"55.129242, 61.391828";"1";"40702"
"???????? ?????, 1";"55.119667, 61.395843";"1";"40703"
"???????? ?????, 10";"55.118416, 61.399203";"1";"40704"
"???????? ?????, 11";"55.118755, 61.3979";"1";"40705"
"???????? ?????, 12";"55.118328, 61.399589";"1";"40706"
"???????? ?????, 13";"55.118616, 61.398152";"1";"40707"
"???????? ?????, 14";"55.118158, 61.399778";"1";"40708"
"???????? ?????, 15";"55.118467, 61.39843";"1";"40709"
"???????? ?????, 16";"55.118055, 61.400002";"1";"40710"
"???????? ?????, 17";"55.11823, 61.398996";"1";"40711"
"???????? ?????, 18";"55.117906, 61.400344";"1";"40712"
"???????? ?????, 19";"55.118117, 61.399266";"1";"40713"
"???????? ?????, 20";"55.117803, 61.400613";"1";"40714"
"???????? ?????, 22";"55.117638, 61.400946";"1";"40715"
"???????? ?????, 23";"55.117592, 61.400416";"1";"40716"
"???????? ?????, 24";"55.117494, 61.401242";"1";"40717"
"???????? ?????, 25";"55.117509, 61.400613";"1";"40718"
"???????? ?????, 26";"55.117376, 61.4017";"1";"40719"
"???????? ?????, 27";"55.117417, 61.400829";"1";"40720"
"???????? ?????, 28";"55.117252, 61.401826";"1";"40721"
"???????? ?????, 29";"55.117303, 61.401071";"1";"40722"
"???????? ?????, 3";"55.119533, 61.396158";"1";"40723"
"???????? ?????, 30";"55.117159, 61.402042";"1";"40724"
"???????? ?????, 31";"55.117201, 61.401323";"1";"40725"
"???????? ?????, 32";"55.117051, 61.402284";"1";"40726"
"???????? ?????, 33";"55.117072, 61.401592";"1";"40727"
"???????? ?????, 34";"55.116876, 61.402625";"1";"40728"
"???????? ?????, 35";"55.117, 61.40179";"1";"40729"
"???????? ?????, 36";"55.116686, 61.403039";"1";"40730"
"???????? ?????, 37";"55.116856, 61.401988";"1";"40731"
"???????? ?????, 39";"55.116727, 61.402347";"1";"40732"
"???????? ?????, 43";"55.116402, 61.403003";"1";"40733"
"???????? ?????, 5";"55.119378, 61.396436";"1";"40734"
"???????? ?????, 6";"55.119085, 61.397712";"1";"40735"
"???????? ?????, 9";"55.119131, 61.397101";"1";"40736"
"???????? ?????, 9/1";"55.119059, 61.397245";"1";"40737"
"???????? ?????, 1";"55.200672, 61.345241";"1";"40738"
"???????? ?????, 10";"55.200878, 61.339402";"1";"40739"
"???????? ?????, 11";"55.200647, 61.343373";"1";"40740"
"???????? ?????, 12";"55.200873, 61.338791";"1";"40741"
"???????? ?????, 13";"55.200647, 61.343049";"1";"40742"
"???????? ?????, 14";"55.200883, 61.338189";"1";"40743"
"???????? ?????, 15";"55.200667, 61.342726";"1";"40744"
"???????? ?????, 16";"55.200893, 61.337534";"1";"40745"
"???????? ?????, 17";"55.200647, 61.342411";"1";"40746"
"???????? ?????, 18";"55.200868, 61.337156";"1";"40747"
"???????? ?????, 19";"55.200631, 61.342016";"1";"40748"
"???????? ?????, 2";"55.200878, 61.341217";"1";"40749"
"???????? ?????, 20";"55.200893, 61.336536";"1";"40750"
"???????? ?????, 21";"55.200642, 61.341612";"1";"40751"
"???????? ?????, 22";"55.200893, 61.336105";"1";"40752"
"???????? ?????, 23";"55.200544, 61.341333";"1";"40753"
